fitness
-0.7035
-0.7063
-0.7069
-0.7035
-0.6669
-0.7009
-0.7
-0.7
-0.6854
-0.7145
-0.7072
-0.7012
-0.7077
-0.7167
-0.7036
-0.7083
-0.6583
-0.7006
-0.6644
-0.6259
-0.7074
-0.7049
-0.7012
-0.6627
-0.6281
-0.6524
-0.7001
-0.7151
-0.7031
-0.7063
