fitness
-0.6671
-0.7024
-0.7037
-0.701
-0.7011
-0.7025
-0.7033
-0.7077
-0.7054
-0.7187
-0.7011
-0.6231
-0.7041
-0.7019
-0.7031
-0.7105
-0.7026
-0.7011
-0.6621
-0.7031
-0.7038
-0.703
-0.6601
-0.7001
-0.7113
-0.7119
-0.7094
-0.7025
-0.7127
-0.7103
