fitness
-0.7009
-0.729
-0.7272
-0.7079
-0.7092
-0.6663
-0.7016
-0.7001
-0.7297
-0.7026
-0.62
-0.7064
-0.703
-0.7043
-0.7013
-0.7
-0.7001
-0.716
-0.7212
-0.7005
-0.7004
-0.7115
-0.7001
-0.704
-0.7193
-0.7052
-0.7201
-0.6898
-0.6648
-0.7028
