fitness
-0.7
-0.7005
-0.739
-0.6133
-0.7009
-0.6333
-0.7013
-0.7019
-0.6714
-0.7044
-0.7001
-0.7145
-0.6809
-0.707
-0.7067
-0.6702
-0.7
-0.7267
-0.7387
-0.703
-0.7016
-0.7015
-0.7012
-0.7277
-0.6411
-0.7438
-0.7111
-0.7001
-0.7018
-0.701
