fitness
-0.7002
-0.7104
-0.6645
-0.641
-0.7234
-0.7263
-0.7092
-0.6506
-0.7062
-0.7008
-0.7151
-0.7072
-0.7012
-0.7004
-0.6668
-0.731
-0.7005
-0.7116
-0.7006
-0.7165
-0.7343
-0.7097
-0.5905
-0.7016
-0.7068
-0.7002
-0.6718
-0.685
-0.6338
-0.7379
