fitness
-0.66
-0.7039
-0.7106
-0.7036
-0.7027
-0.7132
-0.7121
-0.7043
-0.7065
-0.7106
-0.7027
-0.7197
-0.7088
-0.66
-0.6644
-0.7236
-0.7033
-0.7028
-0.7028
-0.7042
-0.6661
-0.7006
-0.7243
-0.7092
-0.655
-0.6697
-0.6645
-0.7172
-0.7019
-0.7278
