gen,changes,best_fitness,best_winrate,avg_fitness,worst_fitness,best_genome
10,4,-0.651,0.833,-0.232,0.117,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
11,4,-0.651,0.833,-0.230,0.123,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
12,4,-0.651,0.833,-0.244,0.126,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
13,4,-0.651,0.833,-0.241,0.119,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
14,4,-0.651,0.833,-0.250,0.116,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
15,4,-0.651,0.833,-0.249,0.124,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
16,4,-0.651,0.833,-0.256,0.126,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
17,4,-0.651,0.833,-0.252,0.109,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
18,4,-0.651,0.833,-0.255,0.131,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
19,4,-0.651,0.833,-0.248,0.120,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
20,4,-0.651,0.833,-0.264,0.129,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
21,4,-0.651,0.833,-0.268,0.132,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
22,4,-0.651,0.833,-0.264,0.118,"[P0] 30 16 3 32 31 39 16 15 26 31 8 25 14 33 28 15 20 11 21 5 22 37 1 13 38 39 18 14 41 6 7 5 7 17 21 25 36 0 9 12 34 24 39 22 38 29 34 26 11 18 35 17 5 20 8 40 24 34 27 28 8 30 25 6 6 37 2 1 25 12 3 26 27 30 7 27 6 23 38 2 29 40 41 2 22 17 2 22 34 7 29 36 6 41 22 1 26 18 7 14; [P1] 15 13 21 37 11 25 32 23 40 8 2 29 11 41 15 20 5 10 13 21 7 7 25 38 6 34 34 19 41 4 25 6 14 9 26 33 13 10 39 20 18 5 23 10 29 21 7 7 20 6 24 0 34 0 33 31 6 11 32 8 30 26 33 3 36 31 1 26 21 18 1 18 2 34 17 2 36 41 36 40 11 23 20 35 33 9 20 28 27 19 28 26 1 24 19 8 39 12 4 20; [P2] 22 10 33 1 27 39 8 11 22 2 21 13 1 14 22 20 41 22 11 2 18 41 31 26 23 7 27 25 17 37 22 13 0 22 1 15 38 22 21 11 42 39 16 24 6 21 6 35 7 40 37 8 27 9 5 35 16 29 23 40 19 35 5 0 41 37 27 4 5 34 2 16 28 13 2 15 11 41 8 28 30 2 13 18 1 6 37 3 32 24 20 9 28 15 41 25 20 27 7 6; [P3] 20 0 33 8 29 35 5 22 16 27 35 40 22 24 27 36 16 41 8 18 32 34 19 9 1 16 30 0 17 41 39 40 8 11 33 22 5 31 1 17 40 34 38 39 20 41 28 18 0 0 31 27 29 19 26 41 11 26 42 23 6 25 4 29 41 31 32 33 30 27 1 22 4 6 21 24 3 3 5 42 1 1 29 26 4 16 40 14 25 42 20 10 23 4 26 28 36 18 28 7; [P4] 42 20 16 17 1 26 2 33 35 18 21 33 16 6 33 0 27 12 1 42 12 22 6 11 28 33 6 34 41 26 38 25 28 28 14 31 34 31 28 9 27 27 37 4 32 31 12 13 6 12 25 17 24 41 13 33 8 37 36 17 17 14 14 0 2 20 10 31 39 34 40 26 28 29 26 32 1 27 20 9 28 15 29 24 22 9 8 32 0 20 3 25 42 17 32 36 4 1 29 33"
