10,7,-0.6468,0.8333,0.9328,-0.2778,0.0592,"[P0] 30 23 1 11 2 19 6 1 5 26 38 16 31 32 39 41 10 37 13 20 18 25 6 24 38 4 28 1 7 10 35 4 2 35 21 11 29 15 28 29 34 2 4 29 41 4 15 24 15 30 11 24 38 35 19 2 20 15 5 13 4 16 2 38 29 17 1 8 34 34 22 37 19 4 37 28 8 0 39 39 24 2 16 22 36 34 25 40 18 1 10 13 26 23 29 26 41 9 24 12; [P1] 26 28 39 19 2 41 39 19 6 28 3 35 0 30 37 21 37 35 2 1 19 39 1 35 23 26 37 0 1 41 15 13 13 34 20 26 38 14 27 32 42 29 32 14 3 17 38 23 39 7 11 37 29 17 3 24 14 38 26 10 40 28 10 3 3 16 6 1 1 14 34 3 19 40 0 16 8 27 5 27 2 34 36 2 6 4 36 2 6 1 19 23 29 19 23 24 18 22 4 4; [P2] 37 19 5 28 37 20 15 34 37 39 26 16 15 14 5 24 19 22 8 27 16 2 1 23 13 12 24 22 5 1 7 10 20 24 16 28 0 31 38 36 31 16 7 0 6 32 17 0 12 16 37 36 10 29 35 33 11 27 23 34 39 27 5 36 5 4 19 18 42 36 26 39 33 36 21 21 11 13 15 19 6 25 41 37 30 21 16 5 16 33 2 38 22 23 36 9 32 38 39 1; [P3] 30 25 7 17 1 32 7 1 3 21 35 6 8 28 17 0 1 10 38 27 42 9 2 39 18 31 7 17 0 36 2 7 40 22 36 41 10 3 19 3 14 29 14 2 25 1 17 4 18 34 37 15 12 26 20 14 4 13 1 19 6 29 9 10 12 35 16 38 39 39 24 15 29 38 14 24 27 10 10 4 32 32 9 41 23 33 18 12 10 16 15 29 0 15 15 9 1 27 1 4; [P4] 1 2 13 4 38 2 15 42 42 27 9 0 23 1 30 40 1 9 22 31 34 34 16 26 33 1 22 35 11 41 17 23 22 11 22 40 17 25 21 34 32 19 40 9 17 14 7 9 21 15 26 2 42 16 0 21 23 1 27 12 16 31 25 7 23 2 33 22 35 21 8 41 14 29 24 37 18 3 18 19 23 0 28 20 42 8 38 35 16 41 21 9 29 2 10 23 37 22 33 17"
11,7,-0.6468,0.8333,0.9328,-0.2837,0.1174,"[P0] 30 23 1 11 2 19 6 1 5 26 38 16 31 32 39 41 10 37 13 20 18 25 6 24 38 4 28 1 7 10 35 4 2 35 21 11 29 15 28 29 34 2 4 29 41 4 15 24 15 30 11 24 38 35 19 2 20 15 5 13 4 16 2 38 29 17 1 8 34 34 22 37 19 4 37 28 8 0 39 39 24 2 16 22 36 34 25 40 18 1 10 13 26 23 29 26 41 9 24 12; [P1] 26 28 39 19 2 41 39 19 6 28 3 35 0 30 37 21 37 35 2 1 19 39 1 35 23 26 37 0 1 41 15 13 13 34 20 26 38 14 27 32 42 29 32 14 3 17 38 23 39 7 11 37 29 17 3 24 14 38 26 10 40 28 10 3 3 16 6 1 1 14 34 3 19 40 0 16 8 27 5 27 2 34 36 2 6 4 36 2 6 1 19 23 29 19 23 24 18 22 4 4; [P2] 37 19 5 28 37 20 15 34 37 39 26 16 15 14 5 24 19 22 8 27 16 2 1 23 13 12 24 22 5 1 7 10 20 24 16 28 0 31 38 36 31 16 7 0 6 32 17 0 12 16 37 36 10 29 35 33 11 27 23 34 39 27 5 36 5 4 19 18 42 36 26 39 33 36 21 21 11 13 15 19 6 25 41 37 30 21 16 5 16 33 2 38 22 23 36 9 32 38 39 1; [P3] 30 25 7 17 1 32 7 1 3 21 35 6 8 28 17 0 1 10 38 27 42 9 2 39 18 31 7 17 0 36 2 7 40 22 36 41 10 3 19 3 14 29 14 2 25 1 17 4 18 34 37 15 12 26 20 14 4 13 1 19 6 29 9 10 12 35 16 38 39 39 24 15 29 38 14 24 27 10 10 4 32 32 9 41 23 33 18 12 10 16 15 29 0 15 15 9 1 27 1 4; [P4] 1 2 13 4 38 2 15 42 42 27 9 0 23 1 30 40 1 9 22 31 34 34 16 26 33 1 22 35 11 41 17 23 22 11 22 40 17 25 21 34 32 19 40 9 17 14 7 9 21 15 26 2 42 16 0 21 23 1 27 12 16 31 25 7 23 2 33 22 35 21 8 41 14 29 24 37 18 3 18 19 23 0 28 20 42 8 38 35 16 41 21 9 29 2 10 23 37 22 33 17"
12,8,-0.6522,0.8421,0.9496,-0.2782,0.0581,"[P0] 34 4 20 32 37 33 16 8 7 40 25 13 7 34 1 36 1 15 11 30 40 17 6 22 37 20 11 6 24 7 32 13 39 41 27 14 38 31 16 39 2 41 36 22 30 8 34 37 31 1 6 34 19 2 41 6 42 0 2 8 13 8 1 11 11 4 31 18 42 1 13 25 4 35 7 23 15 37 37 0 20 34 22 40 38 9 4 34 11 11 3 2 13 31 21 40 17 27 13 15; [P1] 26 28 39 21 2 41 39 19 6 28 3 38 0 30 37 21 31 35 2 39 0 39 2 35 23 26 37 0 1 41 15 13 24 34 20 26 13 14 27 22 42 29 32 14 15 17 38 2 39 7 9 37 29 17 3 24 14 3 26 10 42 28 20 3 3 16 39 1 1 14 34 14 19 40 0 16 8 27 5 25 2 34 36 2 6 4 22 2 6 1 19 1 29 19 30 24 18 22 2 4; [P2] 15 28 35 40 39 22 30 36 18 38 27 20 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 29 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 35 25 19 6 20 41 35 25 0 15 20 1 35 23 30 27 37 41 11 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 10 22 0 26 4 24 40 8 10 12 31 27 25 2 8 35 1 33 15 30 29 2 2 42 36 39 18 24 37 4 25 29 4 38 15 0 39 27 18 38 16 11 19 13 41 20 20 1 25 41 15 18 40 36 20 1 21 42 21 36 33 28 31 29 11 27 10 6 33 1 21 2 4 18 0 17 18 0 20 8 8 3 28 30 22 1 21 9 28 41 39 23 8 42 7 16 18 10 2 1; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 42 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 16 38 1 15 16 8 2 19 1 12 36 40 11 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 34 41 16 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
13,8,-0.6522,0.8421,0.9496,-0.2918,0.0714,"[P0] 34 4 20 32 37 33 16 8 7 40 25 13 7 34 1 36 1 15 11 30 40 17 6 22 37 20 11 6 24 7 32 13 39 41 27 14 38 31 16 39 2 41 36 22 30 8 34 37 31 1 6 34 19 2 41 6 42 0 2 8 13 8 1 11 11 4 31 18 42 1 13 25 4 35 7 23 15 37 37 0 20 34 22 40 38 9 4 34 11 11 3 2 13 31 21 40 17 27 13 15; [P1] 26 28 39 21 2 41 39 19 6 28 3 38 0 30 37 21 31 35 2 39 0 39 2 35 23 26 37 0 1 41 15 13 24 34 20 26 13 14 27 22 42 29 32 14 15 17 38 2 39 7 9 37 29 17 3 24 14 3 26 10 42 28 20 3 3 16 39 1 1 14 34 14 19 40 0 16 8 27 5 25 2 34 36 2 6 4 22 2 6 1 19 1 29 19 30 24 18 22 2 4; [P2] 15 28 35 40 39 22 30 36 18 38 27 20 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 29 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 35 25 19 6 20 41 35 25 0 15 20 1 35 23 30 27 37 41 11 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 10 22 0 26 4 24 40 8 10 12 31 27 25 2 8 35 1 33 15 30 29 2 2 42 36 39 18 24 37 4 25 29 4 38 15 0 39 27 18 38 16 11 19 13 41 20 20 1 25 41 15 18 40 36 20 1 21 42 21 36 33 28 31 29 11 27 10 6 33 1 21 2 4 18 0 17 18 0 20 8 8 3 28 30 22 1 21 9 28 41 39 23 8 42 7 16 18 10 2 1; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 42 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 16 38 1 15 16 8 2 19 1 12 36 40 11 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 34 41 16 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
14,8,-0.6522,0.8421,0.9496,-0.2929,0.0596,"[P0] 34 4 20 32 37 33 16 8 7 40 25 13 7 34 1 36 1 15 11 30 40 17 6 22 37 20 11 6 24 7 32 13 39 41 27 14 38 31 16 39 2 41 36 22 30 8 34 37 31 1 6 34 19 2 41 6 42 0 2 8 13 8 1 11 11 4 31 18 42 1 13 25 4 35 7 23 15 37 37 0 20 34 22 40 38 9 4 34 11 11 3 2 13 31 21 40 17 27 13 15; [P1] 26 28 39 21 2 41 39 19 6 28 3 38 0 30 37 21 31 35 2 39 0 39 2 35 23 26 37 0 1 41 15 13 24 34 20 26 13 14 27 22 42 29 32 14 15 17 38 2 39 7 9 37 29 17 3 24 14 3 26 10 42 28 20 3 3 16 39 1 1 14 34 14 19 40 0 16 8 27 5 25 2 34 36 2 6 4 22 2 6 1 19 1 29 19 30 24 18 22 2 4; [P2] 15 28 35 40 39 22 30 36 18 38 27 20 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 29 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 35 25 19 6 20 41 35 25 0 15 20 1 35 23 30 27 37 41 11 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 10 22 0 26 4 24 40 8 10 12 31 27 25 2 8 35 1 33 15 30 29 2 2 42 36 39 18 24 37 4 25 29 4 38 15 0 39 27 18 38 16 11 19 13 41 20 20 1 25 41 15 18 40 36 20 1 21 42 21 36 33 28 31 29 11 27 10 6 33 1 21 2 4 18 0 17 18 0 20 8 8 3 28 30 22 1 21 9 28 41 39 23 8 42 7 16 18 10 2 1; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 42 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 16 38 1 15 16 8 2 19 1 12 36 40 11 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 34 41 16 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
15,9,-0.6545,0.8500,0.9775,-0.2877,0.0797,"[P0] 18 23 28 16 2 19 38 30 5 35 22 0 7 38 39 41 27 40 18 20 38 32 6 24 14 4 1 1 7 29 35 29 2 39 21 28 29 15 28 0 18 2 7 29 14 14 15 24 8 31 6 4 38 35 24 28 20 14 6 13 8 22 2 18 13 39 1 22 36 34 25 37 19 41 37 28 29 20 39 39 24 2 36 25 21 34 30 33 18 1 10 13 39 1 27 26 41 17 24 18; [P1] 26 28 39 21 2 14 5 19 6 28 3 35 0 30 37 21 31 18 2 1 0 39 2 35 41 26 37 23 1 41 15 13 1 34 20 7 13 14 27 22 42 29 32 14 15 17 38 2 39 7 4 37 29 17 3 24 14 3 26 10 40 28 20 3 3 16 39 1 1 14 42 14 19 40 0 16 8 27 5 25 41 34 36 2 7 4 36 2 6 1 19 23 29 19 30 24 18 8 3 13; [P2] 15 28 37 40 39 22 30 36 18 38 27 6 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 12 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 27 25 19 6 20 41 35 25 0 15 22 1 35 23 30 27 37 41 34 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 32 4 0 26 4 24 2 8 10 12 31 27 25 25 8 35 1 33 15 30 29 2 41 42 1 39 33 24 37 4 25 29 13 38 15 0 39 36 18 37 16 11 19 13 23 20 20 1 25 41 15 18 40 36 20 1 21 42 20 36 33 28 31 1 11 27 10 6 33 1 13 2 4 18 0 17 0 0 28 37 8 3 28 30 22 1 21 9 28 41 39 23 18 42 7 40 18 10 2 22; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 1 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 36 38 1 15 16 8 2 19 1 12 36 40 12 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 29 41 0 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
16,9,-0.6545,0.8500,0.9775,-0.2854,0.1231,"[P0] 18 23 28 16 2 19 38 30 5 35 22 0 7 38 39 41 27 40 18 20 38 32 6 24 14 4 1 1 7 29 35 29 2 39 21 28 29 15 28 0 18 2 7 29 14 14 15 24 8 31 6 4 38 35 24 28 20 14 6 13 8 22 2 18 13 39 1 22 36 34 25 37 19 41 37 28 29 20 39 39 24 2 36 25 21 34 30 33 18 1 10 13 39 1 27 26 41 17 24 18; [P1] 26 28 39 21 2 14 5 19 6 28 3 35 0 30 37 21 31 18 2 1 0 39 2 35 41 26 37 23 1 41 15 13 1 34 20 7 13 14 27 22 42 29 32 14 15 17 38 2 39 7 4 37 29 17 3 24 14 3 26 10 40 28 20 3 3 16 39 1 1 14 42 14 19 40 0 16 8 27 5 25 41 34 36 2 7 4 36 2 6 1 19 23 29 19 30 24 18 8 3 13; [P2] 15 28 37 40 39 22 30 36 18 38 27 6 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 12 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 27 25 19 6 20 41 35 25 0 15 22 1 35 23 30 27 37 41 34 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 32 4 0 26 4 24 2 8 10 12 31 27 25 25 8 35 1 33 15 30 29 2 41 42 1 39 33 24 37 4 25 29 13 38 15 0 39 36 18 37 16 11 19 13 23 20 20 1 25 41 15 18 40 36 20 1 21 42 20 36 33 28 31 1 11 27 10 6 33 1 13 2 4 18 0 17 0 0 28 37 8 3 28 30 22 1 21 9 28 41 39 23 18 42 7 40 18 10 2 22; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 1 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 36 38 1 15 16 8 2 19 1 12 36 40 12 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 29 41 0 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
17,9,-0.6545,0.8500,0.9775,-0.2910,0.0762,"[P0] 18 23 28 16 2 19 38 30 5 35 22 0 7 38 39 41 27 40 18 20 38 32 6 24 14 4 1 1 7 29 35 29 2 39 21 28 29 15 28 0 18 2 7 29 14 14 15 24 8 31 6 4 38 35 24 28 20 14 6 13 8 22 2 18 13 39 1 22 36 34 25 37 19 41 37 28 29 20 39 39 24 2 36 25 21 34 30 33 18 1 10 13 39 1 27 26 41 17 24 18; [P1] 26 28 39 21 2 14 5 19 6 28 3 35 0 30 37 21 31 18 2 1 0 39 2 35 41 26 37 23 1 41 15 13 1 34 20 7 13 14 27 22 42 29 32 14 15 17 38 2 39 7 4 37 29 17 3 24 14 3 26 10 40 28 20 3 3 16 39 1 1 14 42 14 19 40 0 16 8 27 5 25 41 34 36 2 7 4 36 2 6 1 19 23 29 19 30 24 18 8 3 13; [P2] 15 28 37 40 39 22 30 36 18 38 27 6 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 12 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 27 25 19 6 20 41 35 25 0 15 22 1 35 23 30 27 37 41 34 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 32 4 0 26 4 24 2 8 10 12 31 27 25 25 8 35 1 33 15 30 29 2 41 42 1 39 33 24 37 4 25 29 13 38 15 0 39 36 18 37 16 11 19 13 23 20 20 1 25 41 15 18 40 36 20 1 21 42 20 36 33 28 31 1 11 27 10 6 33 1 13 2 4 18 0 17 0 0 28 37 8 3 28 30 22 1 21 9 28 41 39 23 18 42 7 40 18 10 2 22; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 1 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 36 38 1 15 16 8 2 19 1 12 36 40 12 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 29 41 0 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
18,9,-0.6545,0.8500,0.9775,-0.2867,0.0615,"[P0] 18 23 28 16 2 19 38 30 5 35 22 0 7 38 39 41 27 40 18 20 38 32 6 24 14 4 1 1 7 29 35 29 2 39 21 28 29 15 28 0 18 2 7 29 14 14 15 24 8 31 6 4 38 35 24 28 20 14 6 13 8 22 2 18 13 39 1 22 36 34 25 37 19 41 37 28 29 20 39 39 24 2 36 25 21 34 30 33 18 1 10 13 39 1 27 26 41 17 24 18; [P1] 26 28 39 21 2 14 5 19 6 28 3 35 0 30 37 21 31 18 2 1 0 39 2 35 41 26 37 23 1 41 15 13 1 34 20 7 13 14 27 22 42 29 32 14 15 17 38 2 39 7 4 37 29 17 3 24 14 3 26 10 40 28 20 3 3 16 39 1 1 14 42 14 19 40 0 16 8 27 5 25 41 34 36 2 7 4 36 2 6 1 19 23 29 19 30 24 18 8 3 13; [P2] 15 28 37 40 39 22 30 36 18 38 27 6 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 12 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 27 25 19 6 20 41 35 25 0 15 22 1 35 23 30 27 37 41 34 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 32 4 0 26 4 24 2 8 10 12 31 27 25 25 8 35 1 33 15 30 29 2 41 42 1 39 33 24 37 4 25 29 13 38 15 0 39 36 18 37 16 11 19 13 23 20 20 1 25 41 15 18 40 36 20 1 21 42 20 36 33 28 31 1 11 27 10 6 33 1 13 2 4 18 0 17 0 0 28 37 8 3 28 30 22 1 21 9 28 41 39 23 18 42 7 40 18 10 2 22; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 1 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 36 38 1 15 16 8 2 19 1 12 36 40 12 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 29 41 0 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
19,9,-0.6545,0.8500,0.9775,-0.2860,0.0630,"[P0] 18 23 28 16 2 19 38 30 5 35 22 0 7 38 39 41 27 40 18 20 38 32 6 24 14 4 1 1 7 29 35 29 2 39 21 28 29 15 28 0 18 2 7 29 14 14 15 24 8 31 6 4 38 35 24 28 20 14 6 13 8 22 2 18 13 39 1 22 36 34 25 37 19 41 37 28 29 20 39 39 24 2 36 25 21 34 30 33 18 1 10 13 39 1 27 26 41 17 24 18; [P1] 26 28 39 21 2 14 5 19 6 28 3 35 0 30 37 21 31 18 2 1 0 39 2 35 41 26 37 23 1 41 15 13 1 34 20 7 13 14 27 22 42 29 32 14 15 17 38 2 39 7 4 37 29 17 3 24 14 3 26 10 40 28 20 3 3 16 39 1 1 14 42 14 19 40 0 16 8 27 5 25 41 34 36 2 7 4 36 2 6 1 19 23 29 19 30 24 18 8 3 13; [P2] 15 28 37 40 39 22 30 36 18 38 27 6 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 12 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 27 25 19 6 20 41 35 25 0 15 22 1 35 23 30 27 37 41 34 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 32 4 0 26 4 24 2 8 10 12 31 27 25 25 8 35 1 33 15 30 29 2 41 42 1 39 33 24 37 4 25 29 13 38 15 0 39 36 18 37 16 11 19 13 23 20 20 1 25 41 15 18 40 36 20 1 21 42 20 36 33 28 31 1 11 27 10 6 33 1 13 2 4 18 0 17 0 0 28 37 8 3 28 30 22 1 21 9 28 41 39 23 18 42 7 40 18 10 2 22; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 1 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 36 38 1 15 16 8 2 19 1 12 36 40 12 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 29 41 0 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
20,9,-0.6545,0.8500,0.9775,-0.2846,0.0616,"[P0] 18 23 28 16 2 19 38 30 5 35 22 0 7 38 39 41 27 40 18 20 38 32 6 24 14 4 1 1 7 29 35 29 2 39 21 28 29 15 28 0 18 2 7 29 14 14 15 24 8 31 6 4 38 35 24 28 20 14 6 13 8 22 2 18 13 39 1 22 36 34 25 37 19 41 37 28 29 20 39 39 24 2 36 25 21 34 30 33 18 1 10 13 39 1 27 26 41 17 24 18; [P1] 26 28 39 21 2 14 5 19 6 28 3 35 0 30 37 21 31 18 2 1 0 39 2 35 41 26 37 23 1 41 15 13 1 34 20 7 13 14 27 22 42 29 32 14 15 17 38 2 39 7 4 37 29 17 3 24 14 3 26 10 40 28 20 3 3 16 39 1 1 14 42 14 19 40 0 16 8 27 5 25 41 34 36 2 7 4 36 2 6 1 19 23 29 19 30 24 18 8 3 13; [P2] 15 28 37 40 39 22 30 36 18 38 27 6 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 12 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 27 25 19 6 20 41 35 25 0 15 22 1 35 23 30 27 37 41 34 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 32 4 0 26 4 24 2 8 10 12 31 27 25 25 8 35 1 33 15 30 29 2 41 42 1 39 33 24 37 4 25 29 13 38 15 0 39 36 18 37 16 11 19 13 23 20 20 1 25 41 15 18 40 36 20 1 21 42 20 36 33 28 31 1 11 27 10 6 33 1 13 2 4 18 0 17 0 0 28 37 8 3 28 30 22 1 21 9 28 41 39 23 18 42 7 40 18 10 2 22; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 1 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 36 38 1 15 16 8 2 19 1 12 36 40 12 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 29 41 0 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
21,9,-0.6545,0.8500,0.9775,-0.2854,0.0421,"[P0] 18 23 28 16 2 19 38 30 5 35 22 0 7 38 39 41 27 40 18 20 38 32 6 24 14 4 1 1 7 29 35 29 2 39 21 28 29 15 28 0 18 2 7 29 14 14 15 24 8 31 6 4 38 35 24 28 20 14 6 13 8 22 2 18 13 39 1 22 36 34 25 37 19 41 37 28 29 20 39 39 24 2 36 25 21 34 30 33 18 1 10 13 39 1 27 26 41 17 24 18; [P1] 26 28 39 21 2 14 5 19 6 28 3 35 0 30 37 21 31 18 2 1 0 39 2 35 41 26 37 23 1 41 15 13 1 34 20 7 13 14 27 22 42 29 32 14 15 17 38 2 39 7 4 37 29 17 3 24 14 3 26 10 40 28 20 3 3 16 39 1 1 14 42 14 19 40 0 16 8 27 5 25 41 34 36 2 7 4 36 2 6 1 19 23 29 19 30 24 18 8 3 13; [P2] 15 28 37 40 39 22 30 36 18 38 27 6 15 18 30 33 16 18 30 25 5 30 25 30 41 38 15 38 12 18 19 34 10 4 3 7 24 0 39 38 1 24 39 1 23 39 41 15 42 17 39 18 17 23 4 1 27 1 7 0 2 23 25 13 21 1 17 0 28 27 25 19 6 20 41 35 25 0 15 22 1 35 23 30 27 37 41 34 26 18 23 5 34 18 10 37 3 7 8 38; [P3] 32 4 0 26 4 24 2 8 10 12 31 27 25 25 8 35 1 33 15 30 29 2 41 42 1 39 33 24 37 4 25 29 13 38 15 0 39 36 18 37 16 11 19 13 23 20 20 1 25 41 15 18 40 36 20 1 21 42 20 36 33 28 31 1 11 27 10 6 33 1 13 2 4 18 0 17 0 0 28 37 8 3 28 30 22 1 21 9 28 41 39 23 18 42 7 40 18 10 2 22; [P4] 30 39 37 34 27 12 29 12 12 40 27 6 22 40 2 1 13 18 3 1 35 26 7 11 3 13 21 1 4 42 7 26 27 17 23 15 1 16 35 25 32 2 25 30 36 38 1 15 16 8 2 19 1 12 36 40 12 41 22 37 34 35 4 6 15 10 4 4 28 31 3 2 42 37 29 41 0 41 30 38 4 7 29 4 4 12 25 23 1 2 14 32 28 0 17 39 38 30 39 42"
