fitness
-0.7143
-0.6694
-0.7156
-0.6505
-0.6167
-0.664
-0.703
-0.7058
-0.7007
-0.7179
-0.7012
-0.7061
-0.7
-0.6006
-0.7011
-0.7181
-0.7032
-0.6679
-0.6949
-0.7004
-0.7011
-0.7002
-0.7074
-0.705
-0.7386
-0.7009
-0.7007
-0.7096
-0.701
-0.65
