fitness
-0.7045
-0.7042
-0.7327
-0.7132
-0.7019
-0.7068
-0.7001
-0.7073
-0.6705
-0.7114
-0.7077
-0.6715
-0.7002
-0.7068
-0.7189
-0.7063
-0.7062
-0.7062
-0.7001
-0.6565
-0.7239
-0.6586
-0.7015
-0.6733
-0.7042
-0.6647
-0.7201
-0.7111
-0.7024
-0.7463
