fitness
-0.7409
-0.7146
-0.6577
-0.738
-0.7148
-0.7015
-0.7134
-0.731
-0.7217
-0.7131
-0.7085
-0.6887
-0.7184
-0.6694
-0.7183
-0.7133
-0.7348
-0.7205
-0.7592
-0.7445
-0.6707
-0.714
-0.7223
-0.7113
-0.7098
-0.7179
-0.7089
-0.7402
-0.7149
-0.711
