fitness
-0.7
-0.7056
-0.6568
-0.7
-0.7251
-0.7097
-0.7015
-0.65
-0.7021
-0.7052
-0.7149
-0.7028
-0.65
-0.7035
-0.7113
-0.7061
-0.65
-0.6712
-0.7004
-0.6733
-0.716
-0.6631
-0.7157
-0.7004
-0.7015
-0.702
-0.7107
-0.6167
-0.7081
-0.7118
