fitness
-0.707
-0.7143
-0.7262
-0.7031
-0.7211
-0.677
-0.7632
-0.7181
-0.7173
-0.7172
-0.72
-0.7028
-0.7117
-0.7208
-0.7337
-0.6835
-0.7261
-0.73
-0.719
-0.7295
-0.7061
-0.7018
-0.7048
-0.7502
-0.723
-0.7354
-0.754
-0.7241
-0.6553
-0.6324
