fitness
-0.7011
-0.7178
-0.7044
-0.7006
-0.6259
-0.7083
-0.6567
-0.702
-0.6672
-0.7038
-0.6964
-0.703
-0.7059
-0.7004
-0.6279
-0.6643
-0.7227
-0.7099
-0.7153
-0.712
-0.7016
-0.6583
-0.7014
-0.7011
-0.7007
-0.7161
-0.7027
-0.7008
-0.7015
-0.6758
