fitness
-0.7059
-0.7052
-0.7
-0.7011
-0.7042
-0.6667
-0.6233
-0.6716
-0.7005
-0.7046
-0.7024
-0.7025
-0.6714
-0.729
-0.6633
-0.7028
-0.7087
-0.7086
-0.7013
-0.7122
-0.7043
-0.7027
-0.7077
-0.7014
-0.7
-0.7073
-0.7326
-0.7011
-0.7021
-0.7054
