fitness
-0.7099
-0.7657
-0.6157
-0.7345
-0.7139
-0.7084
-0.7118
-0.7157
-0.7442
-0.7084
-0.7097
-0.7234
-0.727
-0.7199
-0.7019
-0.7254
-0.7274
-0.7198
-0.7076
-0.704
-0.6794
-0.727
-0.7114
-0.7136
-0.7477
-0.7236
-0.706
-0.7062
-0.7013
-0.7025
