fitness
-0.7657
-0.7101
-0.7239
-0.7403
-0.7207
-0.6853
-0.7222
-0.7279
-0.7078
-0.7059
-0.6825
-0.7181
-0.7129
-0.7031
-0.659
-0.7278
-0.7002
-0.7029
-0.7047
-0.7448
-0.7302
-0.7166
-0.7164
-0.6823
-0.7084
-0.6565
-0.7318
-0.7175
-0.6556
-0.72
