fitness
-0.7122
-0.7269
-0.7087
-0.6761
-0.7071
-0.7055
-0.7205
-0.7055
-0.7064
-0.7114
-0.6509
-0.7119
-0.7018
-0.7185
-0.6982
-0.7146
-0.698
-0.68
-0.7218
-0.7044
-0.716
-0.7333
-0.7001
-0.7181
-0.7239
-0.747
-0.7467
-0.7265
-0.7027
-0.6947
