fitness
-0.7251
-0.6705
-0.7147
-0.6881
-0.7111
-0.7067
-0.724
-0.7485
-0.7363
-0.748
-0.7043
-0.7067
-0.7048
-0.7032
-0.7298
-0.6947
-0.7142
-0.6751
-0.6267
-0.6669
-0.7046
-0.705
-0.6583
-0.699
-0.7347
-0.6259
-0.7044
-0.7748
-0.7048
-0.7418
