fitness
-0.701
-0.6706
-0.7059
-0.7203
-0.6545
-0.7135
-0.6706
-0.7
-0.7196
-0.7164
-0.7047
-0.7032
-0.7014
-0.65
-0.7094
-0.7027
-0.7055
-0.7066
-0.6763
-0.6657
-0.7007
-0.7071
-0.7022
-0.7035
-0.7027
-0.7068
-0.7086
-0.7269
-0.7031
-0.7129
