gen,changes,best_fitness,best_winrate,best_similarity,avg_fitness,worst_fitness,best_genome
10,4,-0.6455,0.8333,0.9391,-0.2451,0.1249,"[P0] 5 1 27 18 7 31 13 32 29 37 30 20 41 34 34 33 21 18 6 41 16 13 31 3 15 36 7 0 31 26 25 16 1 38 4 19 16 37 30 4 32 12 21 29 6 27 30 8 3 6 22 8 22 6 11 31 24 23 9 12 33 8 39 23 10 30 34 33 34 30 7 36 14 40 27 12 5 16 1 9 1 25 1 38 0 41 22 21 42 2 7 21 31 34 8 3 0 17 26 31; [P1] 40 35 23 42 1 20 0 37 30 23 33 8 3 15 21 4 0 33 9 1 2 22 4 23 11 31 33 5 24 41 16 14 8 2 6 18 0 41 24 9 20 2 19 33 29 7 39 18 4 39 7 22 39 32 35 25 1 3 11 15 23 16 36 22 27 39 38 41 30 8 24 24 0 12 27 31 21 40 38 16 1 22 21 17 36 0 25 21 35 35 4 5 18 2 14 7 22 40 0 23; [P2] 24 26 34 16 36 15 7 18 29 10 6 39 42 41 34 21 21 19 1 4 14 13 2 5 39 30 7 38 9 10 35 26 7 39 7 2 41 37 32 12 37 4 27 1 13 9 23 28 21 28 28 6 15 8 18 2 1 42 41 20 42 39 29 39 14 23 37 7 9 4 39 17 15 23 12 15 25 1 28 41 23 36 17 0 10 27 11 11 9 14 35 15 13 29 13 14 6 4 1 12; [P3] 9 20 11 21 33 17 40 17 27 42 28 2 9 23 22 38 32 6 33 28 17 6 25 14 16 37 27 39 42 32 36 26 17 2 35 2 29 14 19 14 22 37 33 0 12 8 1 38 31 39 24 42 14 20 27 3 25 39 22 6 21 22 41 26 35 38 3 8 9 34 39 24 35 35 24 35 35 2 2 9 19 39 9 30 37 35 6 16 33 30 37 22 17 22 12 24 5 40 7 36; [P4] 12 22 6 18 11 7 33 8 35 10 14 6 19 24 34 0 32 31 10 4 13 14 28 26 38 1 22 30 0 37 41 23 32 29 23 21 40 14 31 22 17 31 18 33 39 23 33 38 4 14 24 14 16 14 28 31 41 3 6 3 29 1 1 7 33 3 16 20 33 26 29 40 32 36 2 19 22 3 37 30 13 33 22 8 23 8 16 2 22 18 29 2 20 13 27 0 26 4 27 36"
11,4,-0.6455,0.8333,0.9391,-0.2442,0.1279,"[P0] 5 1 27 18 7 31 13 32 29 37 30 20 41 34 34 33 21 18 6 41 16 13 31 3 15 36 7 0 31 26 25 16 1 38 4 19 16 37 30 4 32 12 21 29 6 27 30 8 3 6 22 8 22 6 11 31 24 23 9 12 33 8 39 23 10 30 34 33 34 30 7 36 14 40 27 12 5 16 1 9 1 25 1 38 0 41 22 21 42 2 7 21 31 34 8 3 0 17 26 31; [P1] 40 35 23 42 1 20 0 37 30 23 33 8 3 15 21 4 0 33 9 1 2 22 4 23 11 31 33 5 24 41 16 14 8 2 6 18 0 41 24 9 20 2 19 33 29 7 39 18 4 39 7 22 39 32 35 25 1 3 11 15 23 16 36 22 27 39 38 41 30 8 24 24 0 12 27 31 21 40 38 16 1 22 21 17 36 0 25 21 35 35 4 5 18 2 14 7 22 40 0 23; [P2] 24 26 34 16 36 15 7 18 29 10 6 39 42 41 34 21 21 19 1 4 14 13 2 5 39 30 7 38 9 10 35 26 7 39 7 2 41 37 32 12 37 4 27 1 13 9 23 28 21 28 28 6 15 8 18 2 1 42 41 20 42 39 29 39 14 23 37 7 9 4 39 17 15 23 12 15 25 1 28 41 23 36 17 0 10 27 11 11 9 14 35 15 13 29 13 14 6 4 1 12; [P3] 9 20 11 21 33 17 40 17 27 42 28 2 9 23 22 38 32 6 33 28 17 6 25 14 16 37 27 39 42 32 36 26 17 2 35 2 29 14 19 14 22 37 33 0 12 8 1 38 31 39 24 42 14 20 27 3 25 39 22 6 21 22 41 26 35 38 3 8 9 34 39 24 35 35 24 35 35 2 2 9 19 39 9 30 37 35 6 16 33 30 37 22 17 22 12 24 5 40 7 36; [P4] 12 22 6 18 11 7 33 8 35 10 14 6 19 24 34 0 32 31 10 4 13 14 28 26 38 1 22 30 0 37 41 23 32 29 23 21 40 14 31 22 17 31 18 33 39 23 33 38 4 14 24 14 16 14 28 31 41 3 6 3 29 1 1 7 33 3 16 20 33 26 29 40 32 36 2 19 22 3 37 30 13 33 22 8 23 8 16 2 22 18 29 2 20 13 27 0 26 4 27 36"
12,4,-0.6455,0.8333,0.9391,-0.2540,0.1267,"[P0] 5 1 27 18 7 31 13 32 29 37 30 20 41 34 34 33 21 18 6 41 16 13 31 3 15 36 7 0 31 26 25 16 1 38 4 19 16 37 30 4 32 12 21 29 6 27 30 8 3 6 22 8 22 6 11 31 24 23 9 12 33 8 39 23 10 30 34 33 34 30 7 36 14 40 27 12 5 16 1 9 1 25 1 38 0 41 22 21 42 2 7 21 31 34 8 3 0 17 26 31; [P1] 40 35 23 42 1 20 0 37 30 23 33 8 3 15 21 4 0 33 9 1 2 22 4 23 11 31 33 5 24 41 16 14 8 2 6 18 0 41 24 9 20 2 19 33 29 7 39 18 4 39 7 22 39 32 35 25 1 3 11 15 23 16 36 22 27 39 38 41 30 8 24 24 0 12 27 31 21 40 38 16 1 22 21 17 36 0 25 21 35 35 4 5 18 2 14 7 22 40 0 23; [P2] 24 26 34 16 36 15 7 18 29 10 6 39 42 41 34 21 21 19 1 4 14 13 2 5 39 30 7 38 9 10 35 26 7 39 7 2 41 37 32 12 37 4 27 1 13 9 23 28 21 28 28 6 15 8 18 2 1 42 41 20 42 39 29 39 14 23 37 7 9 4 39 17 15 23 12 15 25 1 28 41 23 36 17 0 10 27 11 11 9 14 35 15 13 29 13 14 6 4 1 12; [P3] 9 20 11 21 33 17 40 17 27 42 28 2 9 23 22 38 32 6 33 28 17 6 25 14 16 37 27 39 42 32 36 26 17 2 35 2 29 14 19 14 22 37 33 0 12 8 1 38 31 39 24 42 14 20 27 3 25 39 22 6 21 22 41 26 35 38 3 8 9 34 39 24 35 35 24 35 35 2 2 9 19 39 9 30 37 35 6 16 33 30 37 22 17 22 12 24 5 40 7 36; [P4] 12 22 6 18 11 7 33 8 35 10 14 6 19 24 34 0 32 31 10 4 13 14 28 26 38 1 22 30 0 37 41 23 32 29 23 21 40 14 31 22 17 31 18 33 39 23 33 38 4 14 24 14 16 14 28 31 41 3 6 3 29 1 1 7 33 3 16 20 33 26 29 40 32 36 2 19 22 3 37 30 13 33 22 8 23 8 16 2 22 18 29 2 20 13 27 0 26 4 27 36"
13,4,-0.6455,0.8333,0.9391,-0.2506,0.1222,"[P0] 5 1 27 18 7 31 13 32 29 37 30 20 41 34 34 33 21 18 6 41 16 13 31 3 15 36 7 0 31 26 25 16 1 38 4 19 16 37 30 4 32 12 21 29 6 27 30 8 3 6 22 8 22 6 11 31 24 23 9 12 33 8 39 23 10 30 34 33 34 30 7 36 14 40 27 12 5 16 1 9 1 25 1 38 0 41 22 21 42 2 7 21 31 34 8 3 0 17 26 31; [P1] 40 35 23 42 1 20 0 37 30 23 33 8 3 15 21 4 0 33 9 1 2 22 4 23 11 31 33 5 24 41 16 14 8 2 6 18 0 41 24 9 20 2 19 33 29 7 39 18 4 39 7 22 39 32 35 25 1 3 11 15 23 16 36 22 27 39 38 41 30 8 24 24 0 12 27 31 21 40 38 16 1 22 21 17 36 0 25 21 35 35 4 5 18 2 14 7 22 40 0 23; [P2] 24 26 34 16 36 15 7 18 29 10 6 39 42 41 34 21 21 19 1 4 14 13 2 5 39 30 7 38 9 10 35 26 7 39 7 2 41 37 32 12 37 4 27 1 13 9 23 28 21 28 28 6 15 8 18 2 1 42 41 20 42 39 29 39 14 23 37 7 9 4 39 17 15 23 12 15 25 1 28 41 23 36 17 0 10 27 11 11 9 14 35 15 13 29 13 14 6 4 1 12; [P3] 9 20 11 21 33 17 40 17 27 42 28 2 9 23 22 38 32 6 33 28 17 6 25 14 16 37 27 39 42 32 36 26 17 2 35 2 29 14 19 14 22 37 33 0 12 8 1 38 31 39 24 42 14 20 27 3 25 39 22 6 21 22 41 26 35 38 3 8 9 34 39 24 35 35 24 35 35 2 2 9 19 39 9 30 37 35 6 16 33 30 37 22 17 22 12 24 5 40 7 36; [P4] 12 22 6 18 11 7 33 8 35 10 14 6 19 24 34 0 32 31 10 4 13 14 28 26 38 1 22 30 0 37 41 23 32 29 23 21 40 14 31 22 17 31 18 33 39 23 33 38 4 14 24 14 16 14 28 31 41 3 6 3 29 1 1 7 33 3 16 20 33 26 29 40 32 36 2 19 22 3 37 30 13 33 22 8 23 8 16 2 22 18 29 2 20 13 27 0 26 4 27 36"
14,5,-0.6619,0.8500,0.9407,-0.2566,0.0850,"[P0] 15 20 3 34 6 6 41 6 29 29 30 6 20 35 34 26 21 26 6 11 23 33 10 16 15 37 0 7 31 2 18 19 1 38 41 6 42 9 30 8 32 38 21 0 31 18 30 26 12 24 2 6 9 30 3 4 10 8 24 36 0 39 39 36 15 2 38 29 28 30 16 36 14 11 27 26 36 39 12 33 38 15 23 38 29 41 8 21 36 2 40 21 9 22 1 3 0 17 32 31; [P1] 33 17 31 1 7 28 10 15 33 15 14 36 13 6 41 1 1 17 30 27 1 34 40 24 22 11 41 12 35 13 35 41 29 39 26 9 15 24 10 13 2 17 19 40 2 30 14 18 14 28 17 11 9 36 12 13 19 30 10 38 6 1 42 12 16 8 12 32 32 6 0 31 41 13 35 21 9 0 13 42 13 0 21 29 13 29 36 39 1 23 0 31 10 41 40 0 5 0 8 38; [P2] 2 28 34 0 28 15 34 18 29 10 6 39 25 25 34 27 18 19 1 4 33 13 2 5 39 30 7 40 37 25 3 3 7 3 7 2 41 37 32 12 0 20 10 1 14 9 20 4 33 15 28 6 13 4 23 0 1 42 41 4 42 15 29 39 36 12 37 7 9 4 27 17 14 28 2 15 33 1 28 41 23 36 17 0 1 27 11 39 38 14 20 15 9 29 41 14 6 4 28 12; [P3] 19 0 15 19 11 19 42 0 1 32 5 26 23 8 25 38 31 3 28 8 19 25 32 1 3 12 16 12 26 31 6 25 36 8 3 37 36 21 10 40 25 10 35 10 21 16 39 2 9 31 38 24 26 15 35 25 14 41 25 22 29 11 7 7 41 20 17 18 7 34 39 24 16 26 19 2 13 4 26 40 19 42 39 24 39 36 3 32 0 29 1 7 17 35 7 10 13 2 39 9; [P4] 42 13 40 16 2 9 7 11 34 32 39 1 11 41 11 39 1 3 32 12 9 18 37 26 39 25 7 9 25 36 2 5 3 32 6 31 31 24 26 2 7 21 19 32 22 41 0 3 24 21 22 23 6 36 22 28 19 29 18 14 11 34 36 0 24 13 6 34 8 0 4 40 8 39 24 17 5 10 29 23 31 27 35 15 13 2 18 32 4 0 39 41 18 33 1 17 39 14 39 2"
15,5,-0.6619,0.8500,0.9407,-0.2729,0.1220,"[P0] 15 20 3 34 6 6 41 6 29 29 30 6 20 35 34 26 21 26 6 11 23 33 10 16 15 37 0 7 31 2 18 19 1 38 41 6 42 9 30 8 32 38 21 0 31 18 30 26 12 24 2 6 9 30 3 4 10 8 24 36 0 39 39 36 15 2 38 29 28 30 16 36 14 11 27 26 36 39 12 33 38 15 23 38 29 41 8 21 36 2 40 21 9 22 1 3 0 17 32 31; [P1] 33 17 31 1 7 28 10 15 33 15 14 36 13 6 41 1 1 17 30 27 1 34 40 24 22 11 41 12 35 13 35 41 29 39 26 9 15 24 10 13 2 17 19 40 2 30 14 18 14 28 17 11 9 36 12 13 19 30 10 38 6 1 42 12 16 8 12 32 32 6 0 31 41 13 35 21 9 0 13 42 13 0 21 29 13 29 36 39 1 23 0 31 10 41 40 0 5 0 8 38; [P2] 2 28 34 0 28 15 34 18 29 10 6 39 25 25 34 27 18 19 1 4 33 13 2 5 39 30 7 40 37 25 3 3 7 3 7 2 41 37 32 12 0 20 10 1 14 9 20 4 33 15 28 6 13 4 23 0 1 42 41 4 42 15 29 39 36 12 37 7 9 4 27 17 14 28 2 15 33 1 28 41 23 36 17 0 1 27 11 39 38 14 20 15 9 29 41 14 6 4 28 12; [P3] 19 0 15 19 11 19 42 0 1 32 5 26 23 8 25 38 31 3 28 8 19 25 32 1 3 12 16 12 26 31 6 25 36 8 3 37 36 21 10 40 25 10 35 10 21 16 39 2 9 31 38 24 26 15 35 25 14 41 25 22 29 11 7 7 41 20 17 18 7 34 39 24 16 26 19 2 13 4 26 40 19 42 39 24 39 36 3 32 0 29 1 7 17 35 7 10 13 2 39 9; [P4] 42 13 40 16 2 9 7 11 34 32 39 1 11 41 11 39 1 3 32 12 9 18 37 26 39 25 7 9 25 36 2 5 3 32 6 31 31 24 26 2 7 21 19 32 22 41 0 3 24 21 22 23 6 36 22 28 19 29 18 14 11 34 36 0 24 13 6 34 8 0 4 40 8 39 24 17 5 10 29 23 31 27 35 15 13 2 18 32 4 0 39 41 18 33 1 17 39 14 39 2"
16,5,-0.6619,0.8500,0.9407,-0.2767,0.1155,"[P0] 15 20 3 34 6 6 41 6 29 29 30 6 20 35 34 26 21 26 6 11 23 33 10 16 15 37 0 7 31 2 18 19 1 38 41 6 42 9 30 8 32 38 21 0 31 18 30 26 12 24 2 6 9 30 3 4 10 8 24 36 0 39 39 36 15 2 38 29 28 30 16 36 14 11 27 26 36 39 12 33 38 15 23 38 29 41 8 21 36 2 40 21 9 22 1 3 0 17 32 31; [P1] 33 17 31 1 7 28 10 15 33 15 14 36 13 6 41 1 1 17 30 27 1 34 40 24 22 11 41 12 35 13 35 41 29 39 26 9 15 24 10 13 2 17 19 40 2 30 14 18 14 28 17 11 9 36 12 13 19 30 10 38 6 1 42 12 16 8 12 32 32 6 0 31 41 13 35 21 9 0 13 42 13 0 21 29 13 29 36 39 1 23 0 31 10 41 40 0 5 0 8 38; [P2] 2 28 34 0 28 15 34 18 29 10 6 39 25 25 34 27 18 19 1 4 33 13 2 5 39 30 7 40 37 25 3 3 7 3 7 2 41 37 32 12 0 20 10 1 14 9 20 4 33 15 28 6 13 4 23 0 1 42 41 4 42 15 29 39 36 12 37 7 9 4 27 17 14 28 2 15 33 1 28 41 23 36 17 0 1 27 11 39 38 14 20 15 9 29 41 14 6 4 28 12; [P3] 19 0 15 19 11 19 42 0 1 32 5 26 23 8 25 38 31 3 28 8 19 25 32 1 3 12 16 12 26 31 6 25 36 8 3 37 36 21 10 40 25 10 35 10 21 16 39 2 9 31 38 24 26 15 35 25 14 41 25 22 29 11 7 7 41 20 17 18 7 34 39 24 16 26 19 2 13 4 26 40 19 42 39 24 39 36 3 32 0 29 1 7 17 35 7 10 13 2 39 9; [P4] 42 13 40 16 2 9 7 11 34 32 39 1 11 41 11 39 1 3 32 12 9 18 37 26 39 25 7 9 25 36 2 5 3 32 6 31 31 24 26 2 7 21 19 32 22 41 0 3 24 21 22 23 6 36 22 28 19 29 18 14 11 34 36 0 24 13 6 34 8 0 4 40 8 39 24 17 5 10 29 23 31 27 35 15 13 2 18 32 4 0 39 41 18 33 1 17 39 14 39 2"
17,5,-0.6619,0.8500,0.9407,-0.2761,0.1257,"[P0] 15 20 3 34 6 6 41 6 29 29 30 6 20 35 34 26 21 26 6 11 23 33 10 16 15 37 0 7 31 2 18 19 1 38 41 6 42 9 30 8 32 38 21 0 31 18 30 26 12 24 2 6 9 30 3 4 10 8 24 36 0 39 39 36 15 2 38 29 28 30 16 36 14 11 27 26 36 39 12 33 38 15 23 38 29 41 8 21 36 2 40 21 9 22 1 3 0 17 32 31; [P1] 33 17 31 1 7 28 10 15 33 15 14 36 13 6 41 1 1 17 30 27 1 34 40 24 22 11 41 12 35 13 35 41 29 39 26 9 15 24 10 13 2 17 19 40 2 30 14 18 14 28 17 11 9 36 12 13 19 30 10 38 6 1 42 12 16 8 12 32 32 6 0 31 41 13 35 21 9 0 13 42 13 0 21 29 13 29 36 39 1 23 0 31 10 41 40 0 5 0 8 38; [P2] 2 28 34 0 28 15 34 18 29 10 6 39 25 25 34 27 18 19 1 4 33 13 2 5 39 30 7 40 37 25 3 3 7 3 7 2 41 37 32 12 0 20 10 1 14 9 20 4 33 15 28 6 13 4 23 0 1 42 41 4 42 15 29 39 36 12 37 7 9 4 27 17 14 28 2 15 33 1 28 41 23 36 17 0 1 27 11 39 38 14 20 15 9 29 41 14 6 4 28 12; [P3] 19 0 15 19 11 19 42 0 1 32 5 26 23 8 25 38 31 3 28 8 19 25 32 1 3 12 16 12 26 31 6 25 36 8 3 37 36 21 10 40 25 10 35 10 21 16 39 2 9 31 38 24 26 15 35 25 14 41 25 22 29 11 7 7 41 20 17 18 7 34 39 24 16 26 19 2 13 4 26 40 19 42 39 24 39 36 3 32 0 29 1 7 17 35 7 10 13 2 39 9; [P4] 42 13 40 16 2 9 7 11 34 32 39 1 11 41 11 39 1 3 32 12 9 18 37 26 39 25 7 9 25 36 2 5 3 32 6 31 31 24 26 2 7 21 19 32 22 41 0 3 24 21 22 23 6 36 22 28 19 29 18 14 11 34 36 0 24 13 6 34 8 0 4 40 8 39 24 17 5 10 29 23 31 27 35 15 13 2 18 32 4 0 39 41 18 33 1 17 39 14 39 2"
18,5,-0.6619,0.8500,0.9407,-0.2855,0.1048,"[P0] 15 20 3 34 6 6 41 6 29 29 30 6 20 35 34 26 21 26 6 11 23 33 10 16 15 37 0 7 31 2 18 19 1 38 41 6 42 9 30 8 32 38 21 0 31 18 30 26 12 24 2 6 9 30 3 4 10 8 24 36 0 39 39 36 15 2 38 29 28 30 16 36 14 11 27 26 36 39 12 33 38 15 23 38 29 41 8 21 36 2 40 21 9 22 1 3 0 17 32 31; [P1] 33 17 31 1 7 28 10 15 33 15 14 36 13 6 41 1 1 17 30 27 1 34 40 24 22 11 41 12 35 13 35 41 29 39 26 9 15 24 10 13 2 17 19 40 2 30 14 18 14 28 17 11 9 36 12 13 19 30 10 38 6 1 42 12 16 8 12 32 32 6 0 31 41 13 35 21 9 0 13 42 13 0 21 29 13 29 36 39 1 23 0 31 10 41 40 0 5 0 8 38; [P2] 2 28 34 0 28 15 34 18 29 10 6 39 25 25 34 27 18 19 1 4 33 13 2 5 39 30 7 40 37 25 3 3 7 3 7 2 41 37 32 12 0 20 10 1 14 9 20 4 33 15 28 6 13 4 23 0 1 42 41 4 42 15 29 39 36 12 37 7 9 4 27 17 14 28 2 15 33 1 28 41 23 36 17 0 1 27 11 39 38 14 20 15 9 29 41 14 6 4 28 12; [P3] 19 0 15 19 11 19 42 0 1 32 5 26 23 8 25 38 31 3 28 8 19 25 32 1 3 12 16 12 26 31 6 25 36 8 3 37 36 21 10 40 25 10 35 10 21 16 39 2 9 31 38 24 26 15 35 25 14 41 25 22 29 11 7 7 41 20 17 18 7 34 39 24 16 26 19 2 13 4 26 40 19 42 39 24 39 36 3 32 0 29 1 7 17 35 7 10 13 2 39 9; [P4] 42 13 40 16 2 9 7 11 34 32 39 1 11 41 11 39 1 3 32 12 9 18 37 26 39 25 7 9 25 36 2 5 3 32 6 31 31 24 26 2 7 21 19 32 22 41 0 3 24 21 22 23 6 36 22 28 19 29 18 14 11 34 36 0 24 13 6 34 8 0 4 40 8 39 24 17 5 10 29 23 31 27 35 15 13 2 18 32 4 0 39 41 18 33 1 17 39 14 39 2"
19,5,-0.6619,0.8500,0.9407,-0.2791,0.0490,"[P0] 15 20 3 34 6 6 41 6 29 29 30 6 20 35 34 26 21 26 6 11 23 33 10 16 15 37 0 7 31 2 18 19 1 38 41 6 42 9 30 8 32 38 21 0 31 18 30 26 12 24 2 6 9 30 3 4 10 8 24 36 0 39 39 36 15 2 38 29 28 30 16 36 14 11 27 26 36 39 12 33 38 15 23 38 29 41 8 21 36 2 40 21 9 22 1 3 0 17 32 31; [P1] 33 17 31 1 7 28 10 15 33 15 14 36 13 6 41 1 1 17 30 27 1 34 40 24 22 11 41 12 35 13 35 41 29 39 26 9 15 24 10 13 2 17 19 40 2 30 14 18 14 28 17 11 9 36 12 13 19 30 10 38 6 1 42 12 16 8 12 32 32 6 0 31 41 13 35 21 9 0 13 42 13 0 21 29 13 29 36 39 1 23 0 31 10 41 40 0 5 0 8 38; [P2] 2 28 34 0 28 15 34 18 29 10 6 39 25 25 34 27 18 19 1 4 33 13 2 5 39 30 7 40 37 25 3 3 7 3 7 2 41 37 32 12 0 20 10 1 14 9 20 4 33 15 28 6 13 4 23 0 1 42 41 4 42 15 29 39 36 12 37 7 9 4 27 17 14 28 2 15 33 1 28 41 23 36 17 0 1 27 11 39 38 14 20 15 9 29 41 14 6 4 28 12; [P3] 19 0 15 19 11 19 42 0 1 32 5 26 23 8 25 38 31 3 28 8 19 25 32 1 3 12 16 12 26 31 6 25 36 8 3 37 36 21 10 40 25 10 35 10 21 16 39 2 9 31 38 24 26 15 35 25 14 41 25 22 29 11 7 7 41 20 17 18 7 34 39 24 16 26 19 2 13 4 26 40 19 42 39 24 39 36 3 32 0 29 1 7 17 35 7 10 13 2 39 9; [P4] 42 13 40 16 2 9 7 11 34 32 39 1 11 41 11 39 1 3 32 12 9 18 37 26 39 25 7 9 25 36 2 5 3 32 6 31 31 24 26 2 7 21 19 32 22 41 0 3 24 21 22 23 6 36 22 28 19 29 18 14 11 34 36 0 24 13 6 34 8 0 4 40 8 39 24 17 5 10 29 23 31 27 35 15 13 2 18 32 4 0 39 41 18 33 1 17 39 14 39 2"
20,5,-0.6619,0.8500,0.9407,-0.2815,0.0576,"[P0] 15 20 3 34 6 6 41 6 29 29 30 6 20 35 34 26 21 26 6 11 23 33 10 16 15 37 0 7 31 2 18 19 1 38 41 6 42 9 30 8 32 38 21 0 31 18 30 26 12 24 2 6 9 30 3 4 10 8 24 36 0 39 39 36 15 2 38 29 28 30 16 36 14 11 27 26 36 39 12 33 38 15 23 38 29 41 8 21 36 2 40 21 9 22 1 3 0 17 32 31; [P1] 33 17 31 1 7 28 10 15 33 15 14 36 13 6 41 1 1 17 30 27 1 34 40 24 22 11 41 12 35 13 35 41 29 39 26 9 15 24 10 13 2 17 19 40 2 30 14 18 14 28 17 11 9 36 12 13 19 30 10 38 6 1 42 12 16 8 12 32 32 6 0 31 41 13 35 21 9 0 13 42 13 0 21 29 13 29 36 39 1 23 0 31 10 41 40 0 5 0 8 38; [P2] 2 28 34 0 28 15 34 18 29 10 6 39 25 25 34 27 18 19 1 4 33 13 2 5 39 30 7 40 37 25 3 3 7 3 7 2 41 37 32 12 0 20 10 1 14 9 20 4 33 15 28 6 13 4 23 0 1 42 41 4 42 15 29 39 36 12 37 7 9 4 27 17 14 28 2 15 33 1 28 41 23 36 17 0 1 27 11 39 38 14 20 15 9 29 41 14 6 4 28 12; [P3] 19 0 15 19 11 19 42 0 1 32 5 26 23 8 25 38 31 3 28 8 19 25 32 1 3 12 16 12 26 31 6 25 36 8 3 37 36 21 10 40 25 10 35 10 21 16 39 2 9 31 38 24 26 15 35 25 14 41 25 22 29 11 7 7 41 20 17 18 7 34 39 24 16 26 19 2 13 4 26 40 19 42 39 24 39 36 3 32 0 29 1 7 17 35 7 10 13 2 39 9; [P4] 42 13 40 16 2 9 7 11 34 32 39 1 11 41 11 39 1 3 32 12 9 18 37 26 39 25 7 9 25 36 2 5 3 32 6 31 31 24 26 2 7 21 19 32 22 41 0 3 24 21 22 23 6 36 22 28 19 29 18 14 11 34 36 0 24 13 6 34 8 0 4 40 8 39 24 17 5 10 29 23 31 27 35 15 13 2 18 32 4 0 39 41 18 33 1 17 39 14 39 2"
21,6,-0.6656,0.8571,0.9576,-0.2850,0.0489,"[P0] 15 35 1 34 6 6 41 6 29 29 30 6 20 35 23 26 21 26 6 11 34 32 19 16 15 37 23 7 9 2 18 19 1 38 27 6 42 9 30 8 32 38 21 0 12 13 30 26 12 41 2 6 16 40 3 8 10 30 24 17 0 39 39 41 15 2 38 29 28 30 16 30 14 11 27 26 36 39 12 33 38 15 23 38 29 41 17 21 42 2 40 21 9 1 1 3 0 17 32 1; [P1] 40 35 23 42 1 20 0 37 30 23 33 8 40 15 21 4 0 33 21 1 2 40 4 23 11 31 33 5 24 41 16 14 8 2 6 18 0 41 24 9 20 26 19 33 29 7 5 18 4 39 7 22 39 32 39 25 1 3 11 15 23 16 36 22 27 39 38 41 30 8 24 24 0 12 27 31 21 32 38 16 1 22 26 17 36 0 25 26 35 35 4 40 18 2 14 15 22 40 0 23; [P2] 24 33 34 16 28 15 7 18 17 10 4 39 42 20 34 27 21 19 1 4 14 13 2 5 39 30 7 38 37 25 27 14 7 39 7 2 41 37 28 2 13 4 27 1 13 9 24 9 41 28 28 6 26 4 39 39 1 42 41 4 42 39 29 39 37 15 37 7 9 4 7 17 15 23 12 15 25 1 28 38 23 1 3 0 1 27 40 39 7 39 7 15 42 29 41 14 6 4 27 2; [P3] 24 18 2 11 36 11 15 18 39 22 20 22 21 1 41 24 12 21 31 20 1 42 1 0 26 24 34 33 14 34 14 16 26 39 30 30 35 30 38 39 25 6 14 33 36 33 19 19 10 12 23 4 10 1 6 41 12 20 37 6 8 8 41 25 14 7 34 34 6 25 4 25 20 36 24 11 0 39 1 39 34 1 2 15 31 26 18 31 35 40 5 35 41 32 33 17 22 39 32 1; [P4] 42 13 40 16 2 9 7 11 34 32 39 1 11 41 11 39 1 3 32 12 9 18 37 26 39 25 7 9 25 36 22 5 3 32 6 31 31 24 26 2 7 21 19 32 22 41 0 3 24 21 22 23 6 36 22 28 19 29 18 14 11 34 36 0 24 13 6 34 8 0 4 40 8 39 24 17 5 10 29 23 31 27 35 15 13 2 18 32 4 0 39 25 18 33 1 17 39 14 39 2"
22,7,-0.6689,0.8571,0.9412,-0.2827,0.0419,"[P0] 5 1 0 18 7 5 13 32 29 37 30 20 41 34 34 33 21 18 6 41 40 13 31 3 15 36 7 0 31 26 2 16 1 38 4 19 16 37 30 4 32 12 21 29 6 27 30 8 38 6 22 14 22 6 5 31 24 23 9 12 22 8 39 23 10 30 34 2 34 6 7 36 14 40 27 12 5 16 1 9 1 25 1 38 0 41 22 21 42 34 7 21 31 34 8 11 0 17 26 40; [P1] 40 35 23 42 1 20 0 37 30 23 33 8 40 15 21 4 0 33 21 1 2 40 26 23 11 31 33 5 24 41 16 14 8 2 6 18 0 41 24 9 20 26 19 33 29 7 5 18 4 39 7 22 40 32 39 25 1 3 11 15 23 16 36 3 27 39 38 41 30 8 24 24 0 12 27 31 21 32 38 16 1 22 26 17 36 0 25 26 35 35 4 40 18 2 14 15 22 40 0 23; [P2] 24 33 34 16 28 15 7 18 17 10 4 39 42 20 34 27 21 19 1 4 14 13 2 5 39 30 7 38 37 25 27 14 7 39 7 2 41 37 28 2 13 4 27 1 13 9 24 9 41 28 28 6 26 4 39 39 1 42 41 4 42 39 29 39 37 15 37 7 9 4 7 17 15 23 12 15 25 1 28 38 23 1 3 0 1 27 40 39 7 39 7 13 42 29 41 14 6 4 27 2; [P3] 24 18 2 11 36 11 15 18 39 22 20 22 21 1 41 24 12 21 31 20 1 42 1 0 26 24 34 33 14 34 14 16 26 39 24 30 35 30 38 39 25 6 14 33 36 33 19 19 10 12 23 4 10 1 6 41 12 20 37 6 8 8 41 25 14 7 34 34 6 25 4 25 20 36 24 11 0 39 1 39 34 1 2 15 31 26 18 31 35 40 5 35 41 32 33 17 22 39 32 1; [P4] 42 34 40 1 2 9 7 11 34 32 39 1 11 41 12 6 1 1 32 19 9 18 37 26 9 5 7 1 21 36 2 5 3 34 6 31 31 24 26 36 28 31 19 32 22 21 0 3 22 21 22 23 6 36 22 28 24 2 18 36 33 3 39 37 31 13 6 4 8 21 26 40 8 39 24 17 4 25 29 23 28 27 1 38 12 2 31 32 4 32 39 41 18 33 10 1 39 14 39 13"
