# seed=123456
# popSize=100
# generations=50
# crossover=BlockUniformCrossover(p=0.75)
# mutation=FlipMutation(p0=0.1,pMin=0.002,alpha=0.9)
# fitness=winrate - lambda*similarity
# lambda_similarity=0.2
# similarity_metric=cosine
# similarity_space=buckets
# similarity_window=±1
# fights_per_team=5
# anchors=5
gen,changes,best_fitness,best_winrate,best_similarity,avg_fitness,worst_fitness,best_genome
10,5,-0.6404,0.8235,0.9157,-0.2440,0.1022,"[P0] 34 28 20 32 37 33 34 8 25 31 33 36 7 2 25 37 1 38 2 14 3 17 1 22 14 41 12 1 24 7 25 14 39 2 27 40 24 36 16 39 2 41 37 15 30 32 29 37 36 10 10 34 4 26 34 27 16 0 2 40 28 0 1 11 11 3 31 34 42 41 13 25 32 5 1 23 30 40 37 0 20 34 22 40 0 9 4 34 2 10 2 41 13 11 21 2 18 27 37 20; [P1] 6 20 22 0 4 0 18 41 20 0 32 31 1 2 31 40 39 10 37 24 21 41 42 33 15 0 2 6 22 38 5 1 17 40 8 7 36 28 32 28 21 22 37 29 0 21 22 5 17 13 26 13 0 36 9 16 7 32 5 13 28 25 32 20 27 4 5 19 20 25 15 34 5 12 38 25 2 34 28 11 23 42 0 14 30 34 0 15 28 39 6 22 17 19 39 39 6 6 17 26; [P2] 35 21 33 17 3 39 4 3 32 31 34 20 12 5 25 40 3 2 3 38 9 35 22 1 11 8 13 11 33 19 6 17 25 25 0 4 40 3 35 6 38 28 19 23 36 17 11 19 42 39 27 2 31 40 16 25 32 24 19 18 39 21 24 27 31 25 14 34 30 42 8 5 1 32 39 28 15 24 14 36 33 27 22 20 40 9 39 28 32 12 12 7 38 14 36 36 31 11 0 16; [P3] 33 5 7 29 7 7 8 27 20 13 41 42 37 40 0 29 1 8 38 12 7 13 25 29 34 20 17 32 9 29 7 7 8 21 19 25 15 27 15 40 24 8 21 20 29 28 7 6 37 17 20 12 21 32 8 39 21 40 1 14 22 36 1 11 2 16 22 11 42 31 24 15 24 20 4 22 15 29 6 24 21 19 21 36 42 1 39 15 39 23 25 36 38 24 5 10 33 10 23 25; [P4] 1 2 13 17 38 15 39 21 42 27 9 13 41 1 21 22 1 12 22 31 32 16 38 26 22 1 33 19 11 6 17 25 26 41 24 40 25 37 21 34 34 42 9 7 17 14 21 18 21 15 26 24 42 0 4 21 28 1 28 12 41 31 33 7 40 2 23 35 33 21 8 41 14 39 6 14 18 15 27 19 1 2 28 28 30 8 0 16 16 41 37 33 39 2 10 23 25 22 20 5"
11,6,-0.6655,0.8500,0.9223,-0.2412,0.1296,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
12,6,-0.6655,0.8500,0.9223,-0.2499,0.1198,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
13,6,-0.6655,0.8500,0.9223,-0.2676,0.1217,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
14,6,-0.6655,0.8500,0.9223,-0.2658,0.1239,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
15,6,-0.6655,0.8500,0.9223,-0.2745,0.1261,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
16,6,-0.6655,0.8500,0.9223,-0.2734,0.1242,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
17,6,-0.6655,0.8500,0.9223,-0.2844,0.1177,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
18,6,-0.6655,0.8500,0.9223,-0.2853,0.0875,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
19,6,-0.6655,0.8500,0.9223,-0.2866,0.0776,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
20,6,-0.6655,0.8500,0.9223,-0.2900,0.0511,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
21,6,-0.6655,0.8500,0.9223,-0.2840,0.0651,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
22,6,-0.6655,0.8500,0.9223,-0.2894,0.0650,"[P0] 18 25 1 36 7 31 18 7 30 1 1 1 2 17 34 36 41 40 18 17 25 6 15 29 41 14 42 36 36 22 22 36 39 42 4 13 0 32 33 0 8 15 7 9 20 8 37 42 28 32 18 20 1 26 6 27 24 23 31 23 17 12 25 2 35 7 21 22 2 1 7 26 41 7 26 16 29 29 2 26 28 11 39 32 35 9 34 21 0 31 26 29 39 40 26 0 39 0 13 34; [P1] 23 34 18 33 18 27 19 38 40 23 35 0 29 35 11 20 39 14 41 23 2 4 18 29 28 18 25 39 37 5 15 27 30 25 33 31 6 20 33 17 18 3 22 31 10 23 9 2 41 4 18 11 32 16 14 8 2 3 32 15 14 36 29 32 24 11 14 29 4 2 22 42 36 3 5 7 1 16 17 42 28 3 26 37 33 34 16 8 8 39 9 21 36 1 24 4 12 28 25 22; [P2] 39 19 11 0 1 19 30 23 42 25 13 20 31 34 11 13 8 30 19 27 10 17 31 41 28 35 24 7 4 39 41 42 22 33 20 10 10 14 38 17 6 39 7 39 1 3 25 12 16 21 1 9 11 0 32 32 31 24 19 30 14 15 2 36 14 4 14 34 7 14 20 39 27 37 8 27 21 40 29 7 39 40 14 23 3 20 37 33 17 3 2 0 0 2 33 39 26 10 18 38; [P3] 29 6 20 39 39 9 32 21 19 36 21 12 12 15 16 21 28 32 4 14 19 18 39 5 25 33 28 2 28 16 30 0 25 34 35 14 22 24 32 36 30 24 42 6 25 14 22 17 33 2 35 20 28 21 13 19 16 11 42 2 8 34 21 34 15 9 19 0 23 4 42 37 38 9 10 1 20 19 26 31 38 35 24 19 31 30 14 20 36 41 34 20 42 37 3 30 18 11 0 26; [P4] 1 2 12 17 38 19 39 38 42 27 9 1 23 37 26 40 1 9 22 31 26 16 25 13 7 37 33 39 11 6 17 8 26 22 41 5 25 15 40 2 41 19 9 9 17 14 7 18 19 15 5 39 42 23 32 21 29 4 28 12 16 31 33 25 23 2 0 0 32 21 8 41 25 39 24 37 18 2 15 19 23 29 28 20 36 8 28 16 38 32 37 0 39 7 10 23 25 32 33 5"
