gen,changes,best,avg,worst,best_genome
10,4,-0.842,-0.423,-0.063,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
11,4,-0.842,-0.429,-0.067,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
12,4,-0.842,-0.424,-0.071,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
13,4,-0.842,-0.434,-0.071,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
14,4,-0.842,-0.429,-0.067,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
15,4,-0.842,-0.444,-0.071,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
16,4,-0.842,-0.446,-0.071,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
17,4,-0.842,-0.459,-0.067,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
18,4,-0.842,-0.454,-0.077,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
19,4,-0.842,-0.465,-0.077,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
20,4,-0.842,-0.463,-0.083,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
21,4,-0.842,-0.467,-0.067,"[P0] 29 22 2 7 23 34 39 23 5 22 21 1 23 41 11 32 7 1 15 35 5 34 16 41 0 21 20 16 1 24 41 20 8 40 6 15 17 11 17 3 40 39 19 28 19 23 14 18 27 2 9 12 37 1 14 14 37 18 28 8 13 37 37 24 40 38 8 33 17 5 30 25 11 6 40 35 3 18 7 6 18 12 35 10 40 8 38 18 21 36 39 1 10 25 30 8 23 13 2 21; [P1] 34 31 22 16 15 33 13 17 2 19 29 32 23 20 1 32 29 8 42 8 1 15 41 3 28 2 41 1 3 34 15 22 42 35 10 4 24 40 9 6 34 38 39 36 2 22 25 0 6 38 33 19 20 24 37 4 5 29 1 30 4 2 1 16 34 12 41 22 11 1 34 6 7 3 42 0 13 9 38 4 8 6 26 5 38 26 3 2 14 34 14 18 28 13 17 22 29 4 13 30; [P2] 40 14 42 10 11 36 38 8 26 1 33 9 23 33 2 27 6 36 21 9 9 15 41 1 18 33 1 23 1 10 40 7 29 36 27 14 35 20 34 38 11 17 27 37 1 36 33 25 38 13 21 17 0 38 6 19 42 5 2 29 31 12 15 36 9 8 5 31 19 33 21 32 35 35 42 0 38 19 31 28 27 17 39 18 34 8 17 41 15 7 13 17 5 33 11 2 18 39 27 39; [P3] 32 10 41 16 4 18 24 41 29 26 13 40 40 23 24 16 7 2 18 4 40 33 7 33 34 6 11 32 20 2 33 17 1 0 1 8 37 11 33 26 35 9 29 16 19 35 11 16 1 11 13 32 6 29 7 12 27 25 42 27 28 38 18 0 42 25 27 15 38 20 8 39 39 40 30 18 42 28 29 33 18 19 35 3 0 38 12 33 2 33 7 1 41 15 38 26 34 25 23 17; [P4] 25 2 28 34 18 37 39 29 32 34 12 29 22 12 20 42 25 10 42 21 30 29 6 6 21 13 8 39 13 21 19 37 7 42 18 7 36 18 0 42 31 12 35 29 36 9 4 1 39 28 15 39 41 6 39 6 2 8 40 22 39 5 7 6 9 7 12 24 13 28 4 9 28 21 5 13 17 8 22 11 26 28 0 25 5 12 34 32 18 27 12 30 7 27 33 1 31 13 18 0"
22,5,-0.870,-0.476,-0.067,"[P0] 16 22 30 7 23 24 39 40 5 22 21 1 23 41 11 32 7 1 0 35 5 34 16 41 7 8 2 12 1 24 12 11 8 7 6 28 17 11 14 5 40 36 35 38 19 29 14 5 2 2 9 6 6 1 6 14 37 18 28 8 13 21 37 37 41 38 30 33 28 38 30 22 11 6 40 35 11 18 33 6 18 12 35 6 40 8 38 18 25 15 39 1 35 25 42 8 23 12 2 16; [P1] 41 5 33 36 0 9 18 15 21 2 29 12 42 41 39 1 5 18 21 1 8 25 27 39 35 6 10 37 34 27 21 1 39 9 15 1 40 23 39 11 5 14 19 6 23 13 0 24 39 6 39 30 1 31 41 4 20 1 10 36 21 35 3 14 37 41 38 17 4 32 42 16 38 25 17 7 17 5 11 11 22 39 29 11 18 24 1 6 12 19 12 6 16 14 32 20 28 35 40 7; [P2] 13 14 10 10 11 36 38 16 26 1 33 37 41 33 2 5 8 36 21 9 35 15 25 1 18 23 1 8 1 39 40 7 29 36 1 14 2 20 34 19 39 17 27 15 1 36 33 25 13 13 21 0 0 38 41 19 42 5 41 39 31 12 15 36 9 41 35 31 9 33 21 32 30 35 42 31 14 19 2 28 27 17 2 18 34 8 17 41 5 7 13 17 5 33 11 2 18 26 27 7; [P3] 40 10 26 13 4 18 24 41 29 26 13 40 21 23 24 16 7 2 18 4 40 33 21 33 34 6 36 32 20 2 33 14 1 0 1 4 37 11 33 5 20 9 16 16 9 35 11 16 1 11 41 32 6 37 31 12 2 25 42 18 28 1 18 0 42 25 2 15 18 15 8 39 39 40 7 18 42 28 0 33 35 19 36 29 0 38 12 14 36 33 10 1 27 15 39 26 18 25 19 17; [P4] 42 2 27 40 5 39 27 38 11 22 11 15 35 20 40 14 0 29 24 19 23 41 22 1 30 41 37 17 22 38 41 4 19 9 40 22 33 37 28 10 39 27 23 22 3 1 28 35 38 24 19 14 1 31 1 12 23 37 18 1 26 2 19 12 7 24 35 27 32 22 30 35 1 2 11 0 18 21 20 20 6 20 4 35 4 0 41 41 23 36 29 20 15 6 7 14 36 4 23 28"
