fitness
-0.7319
-0.6942
-0.7992
-0.8007
-0.8911
-0.7669
-0.8105
-0.7793
-0.8369
-0.776
-0.7959
-0.7801
-0.775
-0.8279
-0.844
-0.7715
-0.8378
-0.8126
-0.8172
-0.8208
-0.8344
-0.8427
-0.7752
-0.7725
-0.8191
-0.8057
-0.8018
-0.8007
-0.8283
-0.8133
