fitness
-0.7303
-0.7282
-0.7043
-0.7043
-0.7159
-0.7119
-0.7147
-0.7517
-0.7315
-0.7598
-0.7232
-0.7119
-0.7268
-0.7097
-0.7156
-0.7319
-0.7272
-0.7061
-0.7307
-0.7216
-0.7114
-0.66
-0.7175
-0.7103
-0.7115
-0.7042
-0.725
-0.7014
-0.7178
-0.7025
