fitness
-0.7453
-0.7133
-0.716
-0.7077
-0.7101
-0.7122
-0.705
-0.663
-0.7106
-0.7219
-0.7266
-0.7042
-0.7147
-0.7127
-0.7098
-0.7158
-0.6844
-0.7316
-0.7104
-0.7116
-0.7233
-0.7066
-0.7474
-0.7334
-0.7119
-0.7167
-0.7193
-0.7077
-0.6613
-0.704
