fitness
-0.7263
-0.7067
-0.6615
-0.7243
-0.7435
-0.7277
-0.7134
-0.7076
-0.7258
-0.7061
-0.7378
-0.7121
-0.7
-0.7302
-0.7063
-0.7302
-0.7316
-0.7386
-0.7081
-0.7404
-0.678
-0.7344
-0.712
-0.7044
-0.714
-0.718
-0.712
-0.7275
-0.7043
-0.706
